Case,Activity,Timestamp,Resource,label
2838476,suspension ground applicable,2010-12-14 12:07:23,560890,regular
2838476,by law,2010-12-14 12:07:27,560890,regular
2838476,creating environmental permit decision,2010-12-14 12:07:27,560890,regular
2838476,decision date prior to decision,2010-12-14 12:08:09,560890,regular
2838476,generating decision environmental permit,2010-12-14 12:08:09,560890,regular
2838476,register objection and appeal periods,2010-12-14 12:10:53,560890,regular
2838476,transcript decision environmental permit to stakeholders,2010-12-14 12:11:05,560890,regular
2838476,register date environmental permit decision,2010-12-15 23:00:00,560890,regular
2839858,register submission date request,2010-11-01 23:00:00,560925,regular
2839858,enter senddate procedure confirmation,2010-11-03 23:00:00,560925,regular
2839858,phase application received,2010-11-04 14:04:34,560925,regular
2839858,reception through OLO,2010-11-04 14:04:49,560925,regular
2839858,send confirmation receipt,2010-11-04 14:04:49,560925,regular
2839858,forward to the competent authority,2010-11-04 14:08:21,560925,regular
2839858,regular procedure without MER,2010-11-04 14:08:26,560925,regular
2839858,send procedure confirmation,2010-11-04 14:12:35,560925,regular
2839858,applicant is stakeholder,2010-11-04 14:20:58,560925,regular
2839858,inform BAG administrator,2010-11-04 14:20:58,560925,regular
2839858,terminate on request,2010-11-04 14:21:17,560925,regular
2839858,WAW permit aspect,2010-11-04 14:21:29,560925,regular
2839858,treat subcases completeness,2010-11-04 14:21:37,560925,regular
2839858,registrer date of publishing received request,2010-11-04 14:21:55,560925,regular
2839858,registrer date of publishing received request,2010-11-16 23:00:00,560925,regular
2839858,subcases completeness completed,2010-11-29 10:20:57,560872,regular
2839858,extend procedure term,2010-11-29 10:21:04,560872,regular
2839858,activities regular procedure,2010-11-29 10:21:16,560872,regular
2839858,procedure change,2010-11-29 10:21:16,560872,regular
2839858,regular procedure applies,2010-11-29 10:21:28,560872,regular
2839858,resume completeness subcases,2010-11-29 10:21:28,560872,regular
2839858,send procedure confirmation,2010-11-29 10:21:28,560872,regular
2839858,phase application receptive,2010-11-29 10:38:13,560872,regular
2839858,request complete,2010-11-29 10:38:13,560872,regular
2839858,send letter in progress,2010-11-29 10:38:13,560872,regular
2839858,send letter in progress,2010-11-29 10:38:13,560872,regular
2839858,WAW permit aspect,2010-11-29 10:38:22,560872,regular
2839858,treat subcases content,2010-11-29 10:38:33,560872,regular
2839858,completed subcases content,2010-11-29 10:38:35,560872,regular
2839858,article 34  WABO applies,2010-11-29 10:38:40,560872,regular
2839858,assessment of content completed,2010-11-29 10:38:46,560872,regular
2839858,phase advice known,2010-11-29 10:38:46,560872,regular
2839858,grounds for refusal,2010-11-29 10:38:50,560872,regular
2839858,ask stakeholders views,2010-11-29 10:39:01,560872,regular
2839858,suspension ground applicable,2010-11-29 10:39:07,560872,regular
2839858,by law,2010-11-29 10:39:10,560872,regular
2839858,creating environmental permit decision,2010-11-29 10:39:10,560872,regular
2839858,decision date prior to decision,2010-11-29 10:39:18,560872,regular
2839858,generating decision environmental permit,2010-11-29 10:39:18,560872,regular
2839858,register objection and appeal periods,2010-11-29 10:39:29,560872,regular
2839858,transcript decision environmental permit to stakeholders,2010-11-29 10:46:59,560872,regular
2839858,generate publication document decision environmental permit,2010-11-29 10:47:12,560872,regular
2839858,enter senddate procedure confirmation,2010-11-29 23:00:00,560872,regular
2839858,register date environmental permit decision,2010-11-29 23:00:00,560872,regular
2839858,subcases completeness completed,2010-11-29 23:00:00,560872,regular
2839858,enter senddate decision environmental permit,2010-12-05 23:00:00,560872,regular
2839858,enter date publication decision environmental permit,2010-12-07 23:00:00,560872,regular
2839858,objection lodged against decision,2011-01-21 08:09:18,560872,regular
2839858,close case,2011-01-21 08:09:20,560872,regular
2839858,register deadline,2011-01-21 08:09:20,560872,regular
2839858,set phase: phase permitting irrevocable,2011-01-21 08:09:20,560872,regular
2840219,register submission date request,2010-11-01 23:00:00,560925,regular
2840219,enter senddate procedure confirmation,2010-11-03 23:00:00,560925,regular
2840219,phase application received,2010-11-04 14:46:53,560925,regular
2840219,reception through OLO,2010-11-04 14:46:59,560925,regular
2840219,send confirmation receipt,2010-11-04 14:46:59,560925,regular
2840219,forward to the competent authority,2010-11-04 14:47:03,560925,regular
2840219,regular procedure without MER,2010-11-04 14:47:06,560925,regular
2840219,send procedure confirmation,2010-11-04 14:54:36,560925,regular
2840219,registrer date of publishing received request,2010-11-04 15:13:22,560925,regular
2840219,WAW permit aspect,2010-11-04 15:13:36,560925,regular
2840219,applicant is stakeholder,2010-11-04 15:13:41,560925,regular
2840219,inform BAG administrator,2010-11-04 15:13:41,560925,regular
2840219,registrer date of publishing received request,2010-11-16 23:00:00,560925,regular
2840219,treat subcases completeness,2010-11-25 14:24:07,560872,regular
2840219,terminate on request,2010-11-25 14:24:19,560872,regular
2840219,extend procedure term,2010-11-25 14:24:29,560872,regular
2840219,subcases completeness completed,2010-11-25 14:24:34,560872,regular
2840219,activities regular procedure,2010-11-25 14:24:43,560872,regular
2840219,procedure change,2010-11-25 14:24:43,560872,regular
2840219,regular procedure applies,2010-11-25 14:24:53,560872,regular
2840219,resume completeness subcases,2010-11-25 14:24:53,560872,regular
2840219,send procedure confirmation,2010-11-25 14:24:53,560872,regular
2840219,phase application receptive,2010-11-25 15:11:34,560872,regular
2840219,request complete,2010-11-25 15:11:34,560872,regular
2840219,send letter in progress,2010-11-25 15:11:34,560872,regular
2840219,send letter in progress,2010-11-25 15:11:34,560872,regular
2840219,WAW permit aspect,2010-11-25 15:11:39,560872,regular
2840219,treat subcases content,2010-11-25 15:11:42,560872,regular
2840219,completed subcases content,2010-11-25 15:11:44,560872,regular
2840219,article 34  WABO applies,2010-11-25 15:11:48,560872,regular
2840219,assessment of content completed,2010-11-25 15:11:50,560872,regular
2840219,phase advice known,2010-11-25 15:11:50,560872,regular
2840219,grounds for refusal,2010-11-25 15:11:53,560872,regular
2840219,ask stakeholders views,2010-11-25 15:11:59,560872,regular
2840219,suspension ground applicable,2010-11-25 15:12:06,560872,regular
2840219,by law,2010-11-25 15:12:11,560872,regular
2840219,creating environmental permit decision,2010-11-25 15:12:11,560872,regular
2840219,decision date prior to decision,2010-11-25 15:12:16,560872,regular
2840219,generating decision environmental permit,2010-11-25 15:12:16,560872,regular
2840219,register objection and appeal periods,2010-11-25 15:12:46,560872,regular
2840219,transcript decision environmental permit to stakeholders,2010-11-25 15:18:37,560872,regular
2840219,generate publication document decision environmental permit,2010-11-25 15:19:07,560872,regular
2840219,register date environmental permit decision,2010-11-29 23:00:00,560872,regular
2840219,enter senddate decision environmental permit,2010-12-05 23:00:00,560872,regular
2840219,enter senddate procedure confirmation,2010-12-05 23:00:00,560872,regular
2840219,subcases completeness completed,2010-12-05 23:00:00,560872,regular
2840219,enter date publication decision environmental permit,2010-12-07 23:00:00,560872,regular
2840219,objection lodged against decision,2011-01-21 08:13:09,560872,regular
2840219,close case,2011-01-21 08:13:10,560872,regular
2840219,register deadline,2011-01-21 08:13:10,560872,regular
2840219,set phase: phase permitting irrevocable,2011-01-21 08:13:10,560872,regular
2852274,register submission date request,2010-11-03 23:00:00,560912,regular
2852274,enter senddate procedure confirmation,2010-11-08 23:00:00,560912,regular
2852274,phase application received,2010-11-09 11:23:50,560912,regular
2852274,reception through OLO,2010-11-09 11:23:59,560912,regular
2852274,send confirmation receipt,2010-11-09 11:23:59,560912,regular
2852274,forward to the competent authority,2010-11-09 11:24:05,560912,regular
2852274,regular procedure without MER,2010-11-09 11:24:12,560912,regular
2852274,send procedure confirmation,2010-11-09 11:28:55,560912,regular
2852274,registrer date of publishing received request,2010-11-09 11:41:54,560912,regular
2852274,registrer date of publishing received request,2010-11-16 23:00:00,560912,regular
2854000,register submission date request,2010-11-04 23:00:00,560912,deviant
2854000,enter senddate procedure confirmation,2010-11-08 23:00:00,560881,deviant
2854000,enter senddate procedure confirmation,2010-11-08 23:00:00,560912,deviant
2854000,subcases completeness completed,2010-11-08 23:00:00,560881,deviant
2854000,phase application received,2010-11-09 13:29:11,560912,deviant
2854000,reception through OLO,2010-11-09 13:29:19,560912,deviant
2854000,send confirmation receipt,2010-11-09 13:29:19,560912,deviant
2854000,forward to the competent authority,2010-11-09 13:29:24,560912,deviant
2854000,regular procedure without MER,2010-11-09 13:29:30,560912,deviant
2854000,send procedure confirmation,2010-11-09 13:32:08,560912,deviant
2854000,registrer date of publishing received request,2010-11-09 13:33:45,560912,deviant
2854000,registrer date of publishing received request,2010-11-16 23:00:00,560912,deviant
2854000,treat subcases completeness,2010-12-06 14:10:02,560881,deviant
2854000,subcases completeness completed,2010-12-06 14:10:04,560881,deviant
2854000,WAW permit aspect,2010-12-06 14:10:14,560881,deviant
2854000,activities regular procedure,2010-12-06 14:10:20,560881,deviant
2854000,procedure change,2010-12-06 14:10:20,560881,deviant
2854000,regular procedure applies,2010-12-06 14:10:30,560881,deviant
2854000,resume completeness subcases,2010-12-06 14:10:30,560881,deviant
2854000,send procedure confirmation,2010-12-06 14:10:30,560881,deviant
2854000,request complete,2010-12-06 14:10:51,560881,deviant
2854000,send letter in progress,2010-12-06 14:10:51,560881,deviant
2854000,term for supplying missing data,2010-12-06 14:11:00,560881,deviant
2854000,retrieve missing data,2010-12-06 14:11:09,560881,deviant
2854000,enter senddate retrieve missing data,2010-12-06 23:00:00,560881,deviant
2854000,receive additional information,2011-01-18 08:28:27,560912,deviant
2854000,keep permanently suspended,2011-01-18 08:34:01,560912,deviant
2854000,creating decision permanently suspended,2011-01-18 08:34:14,560912,deviant
2857143,register submission date request,2010-11-08 23:00:00,560925,regular
2857143,enter senddate procedure confirmation,2010-11-10 23:00:00,560925,regular
2857143,phase application received,2010-11-11 08:36:32,560925,regular
2857143,reception through OLO,2010-11-11 08:36:43,560925,regular
2857143,send confirmation receipt,2010-11-11 08:36:43,560925,regular
2857143,forward to the competent authority,2010-11-11 08:36:48,560925,regular
2857143,regular procedure without MER,2010-11-11 08:36:52,560925,regular
2857143,send procedure confirmation,2010-11-11 08:41:30,560925,regular
2857143,registrer date of publishing received request,2010-11-18 10:47:08,560872,regular
2857143,registrer date of publishing received request,2010-11-23 23:00:00,560872,regular
2857143,enter senddate procedure confirmation,2010-12-07 23:00:00,560881,regular
2857143,subcases completeness completed,2010-12-07 23:00:00,560881,regular
2857143,treat subcases completeness,2010-12-08 13:44:41,560881,regular
2857143,subcases completeness completed,2010-12-08 13:44:51,560881,regular
2857143,WAW permit aspect,2010-12-08 13:44:59,560881,regular
2857143,activities regular procedure,2010-12-08 13:45:02,560881,regular
2857143,procedure change,2010-12-08 13:45:02,560881,regular
2857143,regular procedure applies,2010-12-08 13:50:49,560881,regular
2857143,resume completeness subcases,2010-12-08 13:50:49,560881,regular
2857143,send procedure confirmation,2010-12-08 13:50:49,560881,regular
2857143,phase application receptive,2010-12-08 13:51:01,560881,regular
2857143,request complete,2010-12-08 13:51:01,560881,regular
2857143,send letter in progress,2010-12-08 13:51:01,560881,regular
