Case,Activity,Timestamp,Resource,Injection,Aug,semantic_reason,augmented_activity,prompt,resource
73.0,time out,NaT,,,0,,,,
73.0,EVENT 13 END,NaT,,,0,,,,
85.0,Check for completeness,2025-05-30 13:16:54,Clerk-000005,,0,,,,
85.0,New online application received,2025-05-30 13:16:54,,,0,,,,
85.0,Request info,2025-05-30 13:28:12,Manager-000005,,0,,,,
85.0,Request info,2025-05-30 14:57:48,Manager-000005,,0,,,,
85.0,info received,2025-05-30 17:51:24,,,0,,,,
85.0,Check for completeness,2025-05-30 18:01:24,Clerk-000003,,0,,,,
85.0,Perform checks,2025-05-30 20:40:00,Clerk-000004,,0,,,,
85.0,Make decision,NaT,Manager-000005,,0,,,,
85.0,Notify accept,NaT,Manager-000006,,0,,,,
85.0,Perform checks,NaT,,,1,The bank likely needs to verify the information provided in the application before making a decision.,Perform checks,"Context:
A This dataset records the sequence of activities for each customer using the bank’s credit service, including financial transactions and account management events. (case_id=85.0).
The following events have occurred so far:
at 2025-05-30 13:16:54, 'Check for completeness' occurred.
at 2025-05-30 13:16:54, 'New online application received' occurred.

Please predict the next most likely activity from the following candidates only:
[Check for completeness, Deliver card, EVENT 13 END, Make decision, New online application received, Notify accept, Perform checks, Request info, info received, notify reject, review request received, time out]

For your answer, output the next activity and provide a short reason for your choice.
Format:
Activity: <one of candidates>
Reason: <short reason>",
85.0,info received,NaT,,,0,,,,
85.0,Check for completeness,NaT,Clerk-000001,,0,,,,
85.0,Deliver card,NaT,Manager-000004,,0,,,,
85.0,EVENT 13 END,NaT,,,0,,,,
89.0,time out,2025-05-30 02:33:18,,,0,,,,
89.0,EVENT 13 END,2025-05-30 02:43:18,,,0,,,,
89.0,Check for completeness,2025-05-30 05:18:24,Clerk-000002,,0,,,,
89.0,New online application received,2025-05-30 05:18:24,,,0,,,,
89.0,Request info,2025-05-30 07:16:18,Manager-000004,,0,,,,
89.0,info received,2025-05-30 09:33:18,,,0,,,,
89.0,Check for completeness,2025-05-30 09:43:18,Clerk-000004,,0,,,,
89.0,Perform checks,2025-05-30 12:01:12,Clerk-000005,,0,,,,
89.0,Make decision,NaT,Manager-000006,,0,,,,
89.0,New online application received,NaT,,,1,The last activity recorded was the receipt of a,New online application received,"Context:
A This dataset records the sequence of activities for each customer using the bank’s credit service, including financial transactions and account management events. (case_id=89.0).
The following events have occurred so far:
at 2025-05-30 02:33:18, 'time out' occurred.
at 2025-05-30 02:43:18, 'EVENT 13 END' occurred.
at 2025-05-30 05:18:24, 'Check for completeness' occurred.
at 2025-05-30 05:18:24, 'New online application received' occurred.

Please predict the next most likely activity from the following candidates only:
[Check for completeness, Deliver card, EVENT 13 END, Make decision, New online application received, Notify accept, Perform checks, Request info, info received, notify reject, review request received, time out]

For your answer, output the next activity and provide a short reason for your choice.
Format:
Activity: <one of candidates>
Reason: <short reason>",
89.0,notify reject,NaT,Manager-000003,,0,,,,
97.0,Notify accept,2025-05-30 03:50:24,Manager-000003,,0,,,,
97.0,Deliver card,2025-05-30 05:08:42,Manager-000005,,0,,,,
97.0,New online application received,2025-05-30 08:40:00,,,1,"The previous activity was also an application received, but this one is a new application.",New online application received,"Context:
A This dataset records the sequence of activities for each customer using the bank’s credit service, including financial transactions and account management events. (case_id=97.0).
The following events have occurred so far:
at 2025-05-30 03:50:24, 'Notify accept' occurred.
at 2025-05-30 05:08:42, 'Deliver card' occurred.
at 2025-05-30 12:11:18, 'EVENT 13 END' occurred.
at 2025-05-30 18:44:42, 'Check for completeness' occurred.
at 2025-05-30 18:44:42, 'New online application received' occurred.

Please predict the next most likely activity from the following candidates only:
[Check for completeness, Deliver card, EVENT 13 END, Make decision, New online application received, Notify accept, Perform checks, Request info, info received, notify reject, review request received, time out]

For your answer, output the next activity and provide a short reason for your choice.
Format:
Activity: <one of candidates>
Reason: <short reason>",
97.0,EVENT 13 END,2025-05-30 12:11:18,,,0,,,,
97.0,Check for completeness,2025-05-30 18:44:42,Clerk-000003,,0,,,,
97.0,New online application received,2025-05-30 18:44:42,,,0,,,,
97.0,Perform checks,NaT,Clerk-000005,,0,,,,
97.0,Make decision,NaT,Manager-000001,,0,,,,
99.0,Deliver card,2025-05-30 07:31:30,Manager-000006,,0,,,,
99.0,Check for completeness,2025-05-30 15:58:54,Clerk-000002,,0,,,,
99.0,New online application received,2025-05-30 15:58:54,,,1,"The last recorded event was a new online application received, so it is likely that the next event will be related to processing this application.",New online application received,"Context:
A This dataset records the sequence of activities for each customer using the bank’s credit service, including financial transactions and account management events. (case_id=99.0).
The following events have occurred so far:
at 2025-05-30 07:31:30, 'Deliver card' occurred.
at 2025-05-30 15:58:54, 'Check for completeness' occurred.
at 2025-05-30 15:58:54, 'New online application received' occurred.
at NaT, 'Request info' occurred.
at NaT, 'EVENT 13 END' occurred.

Please predict the next most likely activity from the following candidates only:
[Check for completeness, Deliver card, EVENT 13 END, Make decision, New online application received, Notify accept, Perform checks, Request info, info received, notify reject, review request received, time out]

For your answer, output the next activity and provide a short reason for your choice.
Format:
Activity: <one of candidates>
Reason: <short reason>",
99.0,New online application received,2025-05-30 15:58:54,,,0,,,,
99.0,Request info,NaT,Manager-000003,,0,,,,
99.0,EVENT 13 END,NaT,,,0,,,,
99.0,info received,NaT,,,0,,,,
99.0,Check for completeness,NaT,Clerk-000003,,0,,,,
99.0,Request info,NaT,Manager-000004,,0,,,,
99.0,info received,NaT,,,0,,,,
99.0,Check for completeness,NaT,Clerk-000005,,0,,,,
99.0,Make decision,NaT,Manager-000005,,0,,,,
99.0,Notify accept,NaT,Manager-000004,,0,,,,
99.0,Perform checks,NaT,Clerk-000006,,0,,,,
100.0,Perform checks,2025-05-30 02:10:24,Clerk-000001,,0,,,,
100.0,Make decision,2025-05-30 04:14:48,Manager-000006,,0,,,,
100.0,notify reject,2025-05-30 14:49:00,Manager-000002,,0,,,,
100.0,time out,2025-05-30 15:17:06,,,0,,,,
100.0,EVENT 13 END,2025-05-30 15:27:06,,,0,,,,
100.0,Check for completeness,NaT,Clerk-000004,,0,,,,
100.0,notify reject,NaT,,,1,"The last activity was 'time out', which could indicate that the bank did not",notify reject,"Context:
A This dataset records the sequence of activities for each customer using the bank’s credit service, including financial transactions and account management events. (case_id=100.0).
The following events have occurred so far:
at 2025-05-30 02:10:24, 'Perform checks' occurred.
at 2025-05-30 04:14:48, 'Make decision' occurred.
at 2025-05-30 14:49:00, 'notify reject' occurred.
at 2025-05-30 15:17:06, 'time out' occurred.

Please predict the next most likely activity from the following candidates only:
[Check for completeness, Deliver card, EVENT 13 END, Make decision, New online application received, Notify accept, Perform checks, Request info, info received, notify reject, review request received, time out]

For your answer, output the next activity and provide a short reason for your choice.
Format:
Activity: <one of candidates>
Reason: <short reason>",
100.0,New online application received,NaT,,,0,,,,
101.0,Check for completeness,2025-05-30 15:16:00,Clerk-000002,,0,,,,
101.0,New online application received,2025-05-30 15:16:00,,,0,,,,
101.0,Perform checks,2025-05-30 16:25:42,Clerk-000003,,0,,,,
101.0,Make decision,2025-05-30 22:43:24,Manager-000001,,0,,,,
101.0,notify reject,NaT,Manager-000003,,0,,,,
101.0,notify reject,NaT,,,1,"The previous activity was 'Make decision', and if the decision was to reject",notify reject,"Context:
A This dataset records the sequence of activities for each customer using the bank’s credit service, including financial transactions and account management events. (case_id=101.0).
The following events have occurred so far:
at 2025-05-30 15:16:00, 'Check for completeness' occurred.
at 2025-05-30 15:16:00, 'New online application received' occurred.
at 2025-05-30 16:25:42, 'Perform checks' occurred.
at 2025-05-30 22:43:24, 'Make decision' occurred.
at NaT, 'notify reject' occurred.

Please predict the next most likely activity from the following candidates only:
[Check for completeness, Deliver card, EVENT 13 END, Make decision, New online application received, Notify accept, Perform checks, Request info, info received, notify reject, review request received, time out]

For your answer, output the next activity and provide a short reason for your choice.
Format:
Activity: <one of candidates>
Reason: <short reason>",
101.0,time out,NaT,,,0,,,,
101.0,EVENT 13 END,NaT,,,0,,,,
106.0,Make decision,2025-05-30 09:38:18,Manager-000006,,0,,,,
106.0,notify reject,2025-05-30 13:05:48,Manager-000005,,0,,,,
106.0,review request received,2025-05-30 13:58:00,,,0,,,,
106.0,Check for completeness,2025-05-30 14:08:00,Clerk-000003,,0,,,,
106.0,Perform checks,2025-05-30 19:52:24,Clerk-000005,,0,,,,
106.0,Make decision,NaT,Manager-000003,,0,,,,
106.0,Check for completeness,NaT,Clerk-000004,,0,,,,
106.0,New online application received,NaT,,,0,,,,
106.0,review request received,NaT,,,1,The bank may want to review the application again before making a final decision.,review request received,"Context:
A This dataset records the sequence of activities for each customer using the bank’s credit service, including financial transactions and account management events. (case_id=106.0).
The following events have occurred so far:
at 2025-05-30 09:38:18, 'Make decision' occurred.
at 2025-05-30 13:05:48, 'notify reject' occurred.
at 2025-05-30 13:58:00, 'review request received' occurred.
at 2025-05-30 14:08:00, 'Check for completeness' occurred.

Please predict the next most likely activity from the following candidates only:
[Check for completeness, Deliver card, EVENT 13 END, Make decision, New online application received, Notify accept, Perform checks, Request info, info received, notify reject, review request received, time out]

For your answer, output the next activity and provide a short reason for your choice.
Format:
Activity: <one of candidates>
Reason: <short reason>",
106.0,Notify accept,NaT,Manager-000001,,0,,,,
106.0,Deliver card,NaT,Manager-000006,,0,,,,
106.0,EVENT 13 END,NaT,,,0,,,,
106.0,Perform checks,NaT,Clerk-000006,,0,,,,
108.0,info received,2025-05-30 03:24:12,,,0,,,,
108.0,Check for completeness,2025-05-30 03:34:12,Clerk-000002,,0,,,,
108.0,Request info,2025-05-30 04:12:00,Manager-000004,,0,,,,
108.0,info received,NaT,,,0,,,,
108.0,Check for completeness,NaT,Clerk-000003,,0,,,,
108.0,Perform checks,NaT,Clerk-000002,,0,,,,
108.0,time out,NaT,,,0,,,,
108.0,EVENT 13 END,NaT,,,0,,,,
108.0,Perform checks,NaT,,,1,"The previous activity was 'Check for completeness', and the next logical step would",Perform checks,"Context:
A This dataset records the sequence of activities for each customer using the bank’s credit service, including financial transactions and account management events. (case_id=108.0).
The following events have occurred so far:
at 2025-05-30 03:24:12, 'info received' occurred.
at 2025-05-30 03:34:12, 'Check for completeness' occurred.

Please predict the next most likely activity from the following candidates only:
[Check for completeness, Deliver card, EVENT 13 END, Make decision, New online application received, Notify accept, Perform checks, Request info, info received, notify reject, review request received, time out]

For your answer, output the next activity and provide a short reason for your choice.
Format:
Activity: <one of candidates>
Reason: <short reason>",
108.0,Check for completeness,NaT,Clerk-000002,,0,,,,
108.0,New online application received,NaT,,,0,,,,
108.0,Make decision,NaT,Manager-000003,,0,,,,
108.0,notify reject,NaT,Manager-000001,,0,,,,
108.0,Request info,NaT,Manager-000001,,0,,,,
110.0,Perform checks,2025-05-30 15:43:30,Clerk-000004,,0,,,,
110.0,Make decision,2025-05-30 20:46:42,Manager-000003,,0,,,,
110.0,Notify accept,NaT,Manager-000002,,0,,,,
110.0,Deliver card,NaT,Manager-000005,,0,,,,
110.0,EVENT 13 END,NaT,,,0,,,,
110.0,Check for completeness,NaT,Clerk-000003,,0,,,,
110.0,Notify accept,NaT,,,1,"The last activity was 'Make decision', and 'Notify accept' is",Notify accept,"Context:
A This dataset records the sequence of activities for each customer using the bank’s credit service, including financial transactions and account management events. (case_id=110.0).
The following events have occurred so far:
at 2025-05-30 15:43:30, 'Perform checks' occurred.
at 2025-05-30 20:46:42, 'Make decision' occurred.
at NaT, 'Notify accept' occurred.

Please predict the next most likely activity from the following candidates only:
[Check for completeness, Deliver card, EVENT 13 END, Make decision, New online application received, Notify accept, Perform checks, Request info, info received, notify reject, review request received, time out]

For your answer, output the next activity and provide a short reason for your choice.
Format:
Activity: <one of candidates>
Reason: <short reason>",
